"id","date_created","date_deleted","date_updated","street","house_number","flat_number","zipcode","country","city"
"","17-Sep-2021 13:20:28","","","357 Armstrong Drive","275","477","97948","Andorra","Lake Juliusmouth"
"","17-Sep-2021 13:20:28","","","6784 Lindgren Street","664","629","14296","Norfolk Island","East Ferminshire"
"","17-Sep-2021 13:20:28","","","9403 VonRueden Causeway","453","280","65258","Virgin Islands, British","South Theresa"
"","17-Sep-2021 13:20:28","","","9663 Raymond Forge","202","593","31975","Slovenia","East Jeni"
"","17-Sep-2021 13:20:28","","","45958 McKenzie Wells","822","953","63286","Holy See (Vatican City State)","Watsicahaven"
"","17-Sep-2021 13:20:28","","","3697 Windler Landing","76","844","22755","Aruba","South Abraham"
"","17-Sep-2021 13:20:28","","","5348 Spencer Key","66","708","15234","Barbados","Elvinside"
"","17-Sep-2021 13:20:28","","","548 Imelda Ways","281","503","36104","Philippines","Milesbury"
"","17-Sep-2021 13:20:28","","","05780 Alejandra Drives","671","908","26915","Fiji","New Porfirioburgh"
"","17-Sep-2021 13:20:28","","","641 Crona Plain","838","162","79656","Congo","Royceview"
"","17-Sep-2021 13:20:28","","","88356 Beer Light","848","203","72425","Georgia","Emmerichbury"
"","17-Sep-2021 13:20:28","","","37633 Kreiger Trace","22","808","26769","Anguilla","Lake Candace"
"","17-Sep-2021 13:20:28","","","2649 Kelley Rapids","390","290","65765","Djibouti","Ullrichborough"
"","17-Sep-2021 13:20:28","","","123 Lakeshia Burgs","256","488","22936","Grenada","Wymanberg"
"","17-Sep-2021 13:20:28","","","190 Bode Terrace","583","886","10725","Niue","Stromanland"
"","17-Sep-2021 13:20:28","","","53441 Kala Coves","381","538","14343","Singapore","Roobtown"
"","17-Sep-2021 13:20:28","","","55925 Boyle Passage","752","45","16550","Ghana","Weimannberg"
"","17-Sep-2021 13:20:28","","","6921 Norberto Station","155","315","59274","Latvia","Schowalterland"
"","17-Sep-2021 13:20:28","","","376 McCullough Wall","966","770","33997","South Georgia and the South Sandwich Islands","Martistad"
"","17-Sep-2021 13:20:28","","","6041 Bauch Port","748","256","70540","Albania","North Cliff"
"","17-Sep-2021 13:20:28","","","3120 Nicky Streets","627","936","12885","Montenegro","Shaneland"
"","17-Sep-2021 13:20:28","","","4789 Adolph Ridge","497","952","63400","Moldova","Smithburgh"
"","17-Sep-2021 13:20:28","","","2703 Hunter Stream","39","948","42546","Uganda","East Anissamouth"
"","17-Sep-2021 13:20:28","","","724 Norberto Mills","308","123","94647","Cayman Islands","South Nishafurt"
"","17-Sep-2021 13:20:28","","","563 Karl Crescent","717","15","46598","Jordan","Port Sherriport"
"","17-Sep-2021 13:20:28","","","03337 Many Rapids","908","533","92909","El Salvador","Lake Antonietta"
"","17-Sep-2021 13:20:28","","","363 Predovic Path","928","760","97436","Tunisia","Bayerfurt"
"","17-Sep-2021 13:20:28","","","64341 Pablo Inlet","579","336","99230","Antigua and Barbuda","South Rodger"
"","17-Sep-2021 13:20:28","","","1515 Dorothy Gardens","236","726","25684","Guatemala","Braunland"
"","17-Sep-2021 13:20:28","","","446 Fausto Circles","884","760","57331","Fiji","South Bill"
"","17-Sep-2021 13:20:28","","","225 Jerome Glens","895","368","20167","Eritrea","North Valfort"
"","17-Sep-2021 13:20:28","","","79564 O'Kon Inlet","463","485","68259","United States of America","Cummeratashire"
"","17-Sep-2021 13:20:28","","","30795 Elmer Rue","142","191","34395","India","Lake Sherronberg"
"","17-Sep-2021 13:20:28","","","6747 Jast Mountains","510","867","26434","Costa Rica","West Carlohaven"
"","17-Sep-2021 13:20:28","","","242 Balistreri Stravenue","769","613","54186","Tanzania","West Daltonside"
"","17-Sep-2021 13:20:28","","","84331 Victor Trace","945","169","15614","Netherlands Antilles","Gilbertfort"
"","17-Sep-2021 13:20:28","","","615 Shields Locks","810","122","61077","Brunei Darussalam","South Roxannland"
"","17-Sep-2021 13:20:28","","","42135 Bernard Hollow","490","511","38803","Sweden","New Ladonna"
"","17-Sep-2021 13:20:28","","","243 Purdy Points","280","434","42037","Faroe Islands","Port Alanville"
"","17-Sep-2021 13:20:28","","","164 Talisha Landing","468","359","56669","Cote d'Ivoire","Sengerfurt"
"","17-Sep-2021 13:20:28","","","9444 Anglea Estate","321","74","58019","Croatia","Konopelskiville"
"","17-Sep-2021 13:20:28","","","420 Boyle Mountain","531","680","60231","Japan","East Simon"
"","17-Sep-2021 13:20:28","","","97406 Bashirian Keys","841","530","53497","Netherlands","Port Broderickshire"
"","17-Sep-2021 13:20:28","","","40072 Cole Plaza","411","411","68550","Brunei Darussalam","Harberborough"
"","17-Sep-2021 13:20:28","","","4469 Jamey Drive","911","619","92465","Anguilla","Hilpertshire"
"","17-Sep-2021 13:20:28","","","060 Kihn Shores","382","827","48379","Northern Mariana Islands","Gerrystad"
"","17-Sep-2021 13:20:28","","","0662 Alona Rest","195","143","72303","Seychelles","West Kianaburgh"
"","17-Sep-2021 13:20:28","","","2409 Bruen Road","912","96","40224","Cape Verde","New Dewey"
"","17-Sep-2021 13:20:28","","","65823 Maryln Vista","878","258","77770","Uganda","New Loria"
"","17-Sep-2021 13:20:28","","","2931 Lynell Rapid","772","264","80132","Vietnam","New Marty"
"","17-Sep-2021 13:20:28","","","0083 Amanda Glen","80","288","69165","Palestinian Territory","South Valerie"
"","17-Sep-2021 13:20:28","","","79617 Judson Trail","423","4","67468","Ghana","West Elvisland"
"","17-Sep-2021 13:20:28","","","75718 Windler Curve","635","526","73898","Thailand","Brownstad"
"","17-Sep-2021 13:20:28","","","44568 Darius Estates","600","737","37011","Bolivia","Haleyside"
"","17-Sep-2021 13:20:28","","","379 Becki Prairie","827","173","29401","Saint Helena","Devonbury"
"","17-Sep-2021 13:20:28","","","25849 Alden Oval","685","731","83515","Guadeloupe","Kozeyport"
"","17-Sep-2021 13:20:28","","","836 Savannah Spring","618","941","97460","Suriname","New Reyes"
"","17-Sep-2021 13:20:28","","","5886 Hoeger Station","914","93","97840","Guadeloupe","Faheystad"
"","17-Sep-2021 13:20:28","","","30615 Sharron Spurs","654","906","41388","Lesotho","Ebertburgh"
"","17-Sep-2021 13:20:28","","","77896 Derrick Meadow","268","191","80817","Northern Mariana Islands","Tillmanberg"
"","17-Sep-2021 13:20:28","","","0128 Florence Forge","571","182","90595","Zimbabwe","North Adaline"
"","17-Sep-2021 13:20:28","","","5972 Flatley Branch","398","965","58856","Romania","Port Shaun"
"","17-Sep-2021 13:20:28","","","78243 Irwin Points","176","720","22968","Chad","Haleyfort"
"","17-Sep-2021 13:20:28","","","472 Haley Throughway","96","887","98078","Belize","West Priscilafort"
"","17-Sep-2021 13:20:28","","","03768 Schneider Lodge","402","423","63071","Falkland Islands (Malvinas)","West Fredrickville"
"","17-Sep-2021 13:20:28","","","9984 Gene Hills","32","958","49202","Cyprus","North Vera"
"","17-Sep-2021 13:20:28","","","4380 Friesen Corner","536","975","54221","Falkland Islands (Malvinas)","Lake Kory"
"","17-Sep-2021 13:20:28","","","003 Rau Extension","21","220","32060","Liberia","West Aurelio"
"","17-Sep-2021 13:20:28","","","31291 Adolfo Hill","664","852","26818","Poland","South Boyce"
"","17-Sep-2021 13:20:28","","","26180 Scotty Club","691","697","58077","Netherlands","South Gaynell"
"","17-Sep-2021 13:20:28","","","798 Janessa Dam","464","134","63087","Holy See (Vatican City State)","Port Nakitaside"
"","17-Sep-2021 13:20:28","","","273 Chery Passage","151","738","24517","United States of America","Langoshburgh"
"","17-Sep-2021 13:20:28","","","463 Salvatore Drive","740","386","86716","French Southern Territories","Reneemouth"
"","17-Sep-2021 13:20:28","","","170 Garland Causeway","367","531","50213","Italy","Beataport"
"","17-Sep-2021 13:20:28","","","0466 Emilio Mission","55","385","62564","Guam","North Dean"
"","17-Sep-2021 13:20:28","","","2257 Effertz Grove","22","567","28047","Kuwait","North Kathernchester"
"","17-Sep-2021 13:20:28","","","13288 Conn Glen","495","345","28065","Saint Pierre and Miquelon","Welchfurt"
"","17-Sep-2021 13:20:28","","","981 Hane Crest","835","813","62030","Indonesia","Swiftfort"
"","17-Sep-2021 13:20:28","","","33624 Zula Pike","356","556","33592","Uruguay","Gleichnerbury"
"","17-Sep-2021 13:20:28","","","437 Hyo Divide","783","258","45046","Tanzania","West Oliver"
"","17-Sep-2021 13:20:28","","","652 Buckridge Knolls","543","694","27474","Montserrat","Jordanton"
"","17-Sep-2021 13:20:28","","","5953 Wally Extension","465","901","56616","Saint Kitts and Nevis","Ryanfort"
"","17-Sep-2021 13:20:28","","","48013 Gutmann Hollow","562","829","32729","Cocos (Keeling) Islands","New Ivette"
"","17-Sep-2021 13:20:28","","","2923 Dibbert Village","209","893","85878","Malta","Ernserton"
"","17-Sep-2021 13:20:28","","","22559 McCullough Springs","347","827","90873","Western Sahara","Marvafurt"
"","17-Sep-2021 13:20:28","","","738 Kshlerin Shoals","170","605","85050","Japan","Lehnerchester"
"","17-Sep-2021 13:20:28","","","535 Janel Circle","511","386","80395","Libyan Arab Jamahiriya","Lake Milton"
"","17-Sep-2021 13:20:28","","","51711 Kaye View","889","167","15853","Italy","Hungfort"
"","17-Sep-2021 13:20:28","","","350 Dong Plain","929","807","67305","Libyan Arab Jamahiriya","Port Tamarstad"
"","17-Sep-2021 13:20:28","","","7990 Terry Crossing","473","544","96469","Isle of Man","South Una"
"","17-Sep-2021 13:20:28","","","710 Krajcik Cliffs","979","901","86455","Finland","Kirkside"
"","17-Sep-2021 13:20:28","","","2474 Gorczany Plain","517","682","67867","Afghanistan","Haagchester"
"","17-Sep-2021 13:20:28","","","3258 Aubrey Forks","578","920","87166","Luxembourg","Port Dwight"
"","17-Sep-2021 13:20:28","","","259 Deckow Lodge","918","528","11970","Croatia","Lake Rusty"
"","17-Sep-2021 13:20:28","","","0194 Stamm Meadow","2","163","28272","Faroe Islands","West Tamville"
"","17-Sep-2021 13:20:28","","","610 Leannon Grove","274","649","32744","Peru","East Pierre"
"","17-Sep-2021 13:20:28","","","26833 Renay Motorway","852","303","52434","Sierra Leone","New Glendora"
"","17-Sep-2021 13:20:28","","","21988 Dillon Overpass","541","756","55958","Egypt","New Jeremy"
"","17-Sep-2021 13:20:28","","","58077 Goodwin Crossroad","652","240","46291","Burundi","Reichertton"
"","17-Sep-2021 13:20:28","","","7244 Stark Islands","722","648","92026","Palau","Port Thomasinafort"
"","17-Sep-2021 13:20:28","","","82357 Murray Village","929","292","84034","French Guiana","East Sherie"
"","17-Sep-2021 13:20:28","","","8956 Weimann Trace","612","979","20759","Canada","East Shin"
"","17-Sep-2021 13:20:28","","","44660 Vito Run","817","851","28330","Turkmenistan","Mauriciomouth"
"","17-Sep-2021 13:20:28","","","5927 Toby Keys","209","96","93272","Denmark","Breitenbergside"
"","17-Sep-2021 13:20:28","","","8468 Bode Vista","236","506","65827","Algeria","Willmsfort"
"","17-Sep-2021 13:20:28","","","91605 Burt Ranch","878","213","23951","Albania","Kenamouth"
"","17-Sep-2021 13:20:28","","","27316 Mel Flats","348","443","52305","China","Port Sondra"
"","17-Sep-2021 13:20:28","","","45028 Jon Dale","551","889","89757","Ethiopia","Jeannieland"
"","17-Sep-2021 13:20:28","","","856 Schneider Causeway","611","400","43826","Macao","Lake Breann"
"","17-Sep-2021 13:20:28","","","10237 Adena Ways","141","150","27629","Comoros","Ferryview"
"","17-Sep-2021 13:20:28","","","94831 Bins Run","857","814","47018","Norfolk Island","Lake Kelly"
"","17-Sep-2021 13:20:28","","","429 Chara Plains","780","308","44216","Reunion","Hyattside"
"","17-Sep-2021 13:20:28","","","0032 Lawrence Row","382","787","74975","Mayotte","Fredricton"
"","17-Sep-2021 13:20:28","","","3527 Prohaska Green","671","335","49383","Nigeria","East Sharikastad"
"","17-Sep-2021 13:20:28","","","99353 Boyce Stream","478","342","34571","Saint Lucia","Tracytown"
"","17-Sep-2021 13:20:28","","","90350 Ulysses View","160","731","29408","Zimbabwe","East Terryton"
"","17-Sep-2021 13:20:28","","","5864 Jc Extension","590","932","22408","United States of America","Hesselport"
"","17-Sep-2021 13:20:28","","","7104 Ankunding Via","455","581","49459","Eritrea","North Ettiemouth"
"","17-Sep-2021 13:20:28","","","87950 Macejkovic Spurs","594","61","42854","Chile","Lake Paulenemouth"
"","17-Sep-2021 13:20:28","","","903 Gary Street","414","345","36709","Estonia","Barrettview"
"","17-Sep-2021 13:20:28","","","79856 Francisca Mission","122","552","70066","Belgium","North Marlyn"
"","17-Sep-2021 13:20:28","","","57667 Kunze Stream","29","793","27439","Lesotho","Port Ledastad"
"","17-Sep-2021 13:20:28","","","2296 Stoltenberg Plains","964","728","70021","Liechtenstein","Cruickshankchester"
"","17-Sep-2021 13:20:28","","","32112 Venetta Meadow","805","615","14887","Seychelles","Beierbury"
"","17-Sep-2021 13:20:28","","","70173 Chae Village","837","179","89550","Qatar","Port Coy"
"","17-Sep-2021 13:20:28","","","59689 Jon Centers","952","654","51892","Greece","New Giselaview"
"","17-Sep-2021 13:20:28","","","21440 Langosh Trafficway","298","796","77414","Kuwait","Shaniceberg"
"","17-Sep-2021 13:20:28","","","50744 Suzi Harbors","608","261","53378","Saint Barthelemy","Feilland"
"","17-Sep-2021 13:20:28","","","96444 Marcelino Roads","150","230","81890","Syrian Arab Republic","Lockmanfort"
"","17-Sep-2021 13:20:28","","","50856 Solomon Ways","266","522","54821","New Zealand","Feeneyborough"
"","17-Sep-2021 13:20:28","","","6180 Ziemann Fords","751","149","26567","Indonesia","Sherryltown"
"","17-Sep-2021 13:20:28","","","64113 Stanley Mills","455","633","54232","Cote d'Ivoire","Port Darcie"
"","17-Sep-2021 13:20:28","","","40960 Jeremy Road","491","42","88386","Senegal","Murrayville"
"","17-Sep-2021 13:20:28","","","200 Bergnaum Port","832","61","38819","Mauritius","Andreastad"
"","17-Sep-2021 13:20:28","","","6300 Borer Fork","143","257","26640","Australia","Gleichnermouth"
"","17-Sep-2021 13:20:28","","","50957 Moen Lakes","678","316","23146","Egypt","Hauckbury"
"","17-Sep-2021 13:20:28","","","794 Garth Street","862","724","13299","Bangladesh","West Mark"
"","17-Sep-2021 13:20:28","","","340 Stark Lock","4","216","51277","Nigeria","Bradfordmouth"
"","17-Sep-2021 13:20:28","","","68785 Christiansen Via","576","475","22136","Turkmenistan","Trantowmouth"
"","17-Sep-2021 13:20:28","","","141 Schowalter Flats","647","466","54195","Chile","West Torrichester"
"","17-Sep-2021 13:20:28","","","27056 Elease Coves","477","660","44050","Libyan Arab Jamahiriya","Nathanialmouth"
"","17-Sep-2021 13:20:28","","","8739 Monahan Underpass","781","618","52800","Bermuda","Torabury"
"","17-Sep-2021 13:20:28","","","5799 Gary Ferry","115","862","75330","Palestinian Territory","Lake Sam"
"","17-Sep-2021 13:20:28","","","608 Eladia Ways","430","567","46524","United States of America","Port Allisonberg"
"","17-Sep-2021 13:20:28","","","407 Lakin Court","808","956","12295","Micronesia","South Daphinetown"
"","17-Sep-2021 13:20:28","","","25240 Lemke Square","743","767","58634","Dominica","Kesslershire"
"","17-Sep-2021 13:20:28","","","1562 Jaskolski Well","910","380","51464","Brunei Darussalam","Hahnside"
"","17-Sep-2021 13:20:28","","","852 Stracke Ports","568","628","42785","Gibraltar","Port Tiny"
"","17-Sep-2021 13:20:28","","","736 Walker Junction","295","104","75505","Singapore","Boyleville"
"","17-Sep-2021 13:20:28","","","75082 Lorenzo Unions","300","847","35714","Iran","South Sydney"
"","17-Sep-2021 13:20:28","","","191 Anja Common","746","856","99486","Nigeria","North Christeenbury"
"","17-Sep-2021 13:20:28","","","4298 Wilfred Corners","117","175","65259","Togo","Port Earlefort"
"","17-Sep-2021 13:20:28","","","3358 Basil Locks","244","892","26088","Tanzania","Jacobsstad"
"","17-Sep-2021 13:20:28","","","5615 Rich Vista","848","143","11781","Democratic People's Republic of Korea","Eldonborough"
"","17-Sep-2021 13:20:28","","","688 Bergnaum Stravenue","865","371","89975","Slovenia","North Bartonbury"
"","17-Sep-2021 13:20:28","","","3784 Isidra Mills","937","325","59640","Croatia","Grimesmouth"
"","17-Sep-2021 13:20:28","","","9704 Swaniawski Valleys","367","440","98773","Wallis and Futuna","Lyleberg"
"","17-Sep-2021 13:20:28","","","079 Betsy Burgs","455","61","92674","Switzerland","Cristobalmouth"
"","17-Sep-2021 13:20:28","","","60221 Moses Mission","334","551","74585","France","South Richshire"
"","17-Sep-2021 13:20:28","","","78277 Conroy Valleys","354","517","75804","Holy See (Vatican City State)","Seanshire"
"","17-Sep-2021 13:20:28","","","69785 Turner Crossroad","458","55","96398","Sri Lanka","North Edmundo"
"","17-Sep-2021 13:20:28","","","1518 Barrows Grove","151","282","21159","Andorra","Shaniqualand"
"","17-Sep-2021 13:20:28","","","58581 Marcellus Mountain","319","818","71620","Malaysia","Port Toryton"
"","17-Sep-2021 13:20:28","","","5099 Prohaska Locks","44","17","88033","Cayman Islands","Youngshire"
"","17-Sep-2021 13:20:28","","","4839 Santiago Roads","272","567","14052","Gibraltar","East Loni"
"","17-Sep-2021 13:20:28","","","5140 Marks Heights","874","588","92208","Gabon","Annieport"
"","17-Sep-2021 13:20:28","","","10287 Kunde Drive","785","960","74810","Burundi","Roobtown"
"","17-Sep-2021 13:20:28","","","034 Leuschke Crescent","932","534","44411","Uruguay","North Rubiborough"
"","17-Sep-2021 13:20:28","","","752 Schowalter Crossroad","862","344","94483","Bulgaria","West Camila"
"","17-Sep-2021 13:20:28","","","1905 Mitzi Corners","810","86","79096","Virgin Islands, U.S.","Johnsonport"
"","17-Sep-2021 13:20:28","","","76592 Francesco Mill","377","734","98303","Cook Islands","Lake Leslie"
"","17-Sep-2021 13:20:28","","","840 Jeff Way","822","846","67702","Guadeloupe","South Juanstad"
"","17-Sep-2021 13:20:28","","","64240 Kelly Grove","459","850","63138","Uzbekistan","East Marcelle"
